Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/155164,Газета ВТЗ признана лучшим корпоративным изданием трубной отрасли,"Газета «Волжский трубник» Волжского трубного завода (ВТЗ), входящего в Трубную Металлургическую Компанию (ТМК), стала победителем конкурса «Лучшее корпоративное СМИ в металлургической отрасли России и стран СНГ — 2023» в номинации «Лучшее издание трубных заводов».
Экспертное жюри в составе специалистов в области корпоративных коммуникаций, маркетинга, журналистики, дизайна и издательского бизнеса высоко оценило «Волжский трубник» и особенно отметило профессионализм журналистов, оперативность предоставления информации, дизайн и творческие находки в подборе тем.
«В октябре заводская газета отметила 40 лет с даты выхода в свет первого номера. Издание динамично меняется в соответствии с актуальными тенденциями и потребностями аудитории, но всегда остается объективным источником информации для почти десятитысячного коллектива трубников и членов их семей. Газета, которую ждут и читают, объединяет людей, позволяет всегда быть в курсе происходящего на заводе, в компании и отрасли. Признание этих заслуг профессиональным сообществом — ценное достижение коллектива редакции», — отметил управляющий директор ВТЗ Сергей Четвериков.
«Волжский трубник» — эффективный элемент экосистемы каналов коммуникаций ТМК. Читатели и герои публикаций газеты — сотрудники предприятия: топ-менеджеры и инженеры, прокатчики и сталевары, крановщики и контролеры, повара и медсестры, ветераны завода. На страницах газеты публикуются материалы разных жанров о производственных успехах структурных подразделений и отдельных работников, новых производственных задачах, спортивных и культурных мероприятиях, необычных и интересных увлечениях заводчан. Последние два года издание выходит в связке с общекорпоративной газетой proТМК два раза в месяц.
Конкурс «Лучшее корпоративное СМИ в металлургической отрасли России и стран СНГ — 2023» учрежден журналом «Металлоснабжение и сбыт» при поддержке международной промышленной выставки «Металл-Экспо» и призван способствовать становлению и развитию рынка корпоративных СМИ в сфере металлургии и отмечать самые эффективные проекты. В числе корпоративных каналов ТМК, кроме газеты ВТЗ, лауреатом конкурса в 2023 году также стало корпоративное телевидение ТМК.",ТМК;Корпоративные коммуникации;ВТЗ,2023-11-15T07:38,15 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155161,ЧерМК модернизирует оборудование для переработки отходов и очистки воды,"«Северсталь» модернизирует оборудование для переработки отходов и меняет технологию очистки воды оборотного цикла от нефтепродуктов в производстве плоского проката Череповецкого металлургического комбината (ЧерМК).
По словам генерального директора дивизиона «Северсталь Российская сталь» и ресурсных активов Евгения Виноградова, компания модернизирует оборудование масло-эмульсионного участка для повышения качества очистки смазочно-охлаждающих жидкостей и замасленных стоков с получением на выходе оборотной воды требуемого качества и минимизацией образования отходов.
Эмульсии и замасленные стоки, смазочно-охлаждающие жидкости от прокатных и дрессировочных станов, цехов покрытий металла и трубопрокатного производства поступают для переработки на масло-эмульсионный участок (МЭУ) цеха ресурсного обеспечения комбината. Для повышения качества очистки оборудование МЭУ требовало модернизации. В рамках выполнения инвестпрограммы к мероприятию приступили в 2021 году.
Техническим решением стала модернизация оборудования участка с переходом на новые реагенты для очистки воды оборотного цикла от нефтепродуктов и установкой дополнительного оборудования для переработки маслошлама.
«Поставщиком технологии и основного оборудования выступила российская компания. В результате проведения предпроектных проработок, научно-исследовательских работ подобрано оборудование, которое позволит сократить образование отхода и перевести его в менее опасный класс, а также очистить воду от нефтепродуктов до необходимых требований. Ожидаемый экологический эффект от снижения размещения отходов составляет порядка 2,5 тыс. тонн, финансовые затраты на реализацию инвестпроекта составят более 300 млн руб. Мероприятие планируется завершить до конца 2023 года, - комментирует Евгений Виноградов.
На сегодня на МЭУ идут пусконаладочные работы на одном из двух планируемых к замене флотаторов, заменены оба бака гидроциклонов, дальнейшими шагами станет установка трехфазного сепаратора (трикантера) для переработки маслошлама.",ЧерМК;Экология,2023-11-15T06:32,15 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155207,"Лидер качества, карьерный квест и круглая дата - Новости ТМК","- Почему Лидера качества ТМК в этом году выбирали дольше обычного?- Зачем компания собрала более 300 старшеклассников в Сочи?- Где выпускают трубы для холодильников?- И как преобразился ЧТПЗ после ремонта?
Обо всем этом — в новом выпуске корпоративных видеоновостей ТМК,признанных в рамках конкурса промышленных медиа «Лучшим корпоративным СМИ трубных холдингов».",ТМК;ЧТПЗ,2023-11-14T17:25,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155194,ММК-ЛМЗ представил на Металл-Экспо новые рисунки проката SteelArt,"ММК-Лысьвенский металлургический завод (Группа ММК) принял участие в 29-й Международной промышленной выставке «Металл-Экспо».
ММК-ЛМЗ на коллективном стенде Группы ММК представил на новые рисунки проката SteelArt: «Ясень», «Кедр», «Рябина», «Клён», «Берёза», «Вишня» и другие. Всего более 20 новых рисунков с текстурированным покрытием или покрытием 3D.
Также были представлены хорошо зарекомендовавшие себя на российском и зарубежном рынках образцы проката с текстурированным полимерным покрытием, полиуретановым покрытием, покрытием для производства водосточных систем, а также антибактериальным и покрытием антиграффити.
29-я Международная промышленная выставка «Металл-Экспо» прошла с 7 по 10 ноября 2023 года в ЦВК «Экспоцентр» на Красной Пресне в Москве. На площадке выставки было представлено все многообразие продукции черной и цветной металлургии, современного оборудования и технологий.
Алекей Кузнецов, генеральный директор компании ""ММК-Лысьвенский металлургический завод"", на выставке ""Металл-Экспо 2023"" рассказал журналу ""Металлоснабжение и сбыт"" о том, как в текущем году развивается предприятие, и какую продукцию завод представлял на стенде.Смотрите видеоинтервью",ММК-ЛМЗ;Металл-Экспо;оцинкованный и окрашенный прокат,2023-11-14T15:46,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155144,Новая реальность отечественного машиностроения (видеоинтервью),"Для обсуждения последних событий и тенденций в машиностроительной отраслина «Металл-Экспо’2023»встретились:– Генеральный директор «Газпром бытовые системы» Алексей Самсоненко– Директор по закупкам ПАЛФИНГЕР СНГ Анатолий Щукин– Заместитель генерального директора по коммерческому импорту и материальному обеспечению БЕЛАЗ Владимир Яворский– Директор по работе с машиностроительными компаниями «Северстали» Георгий Аргунов.
2022 год стал очень не простым для многих российских машиностроителей, в результате чего общий объем металлопотребления в этой отрасли снизился на 18% по отношению к 2021 году. Многие предприятия с западным капиталом или «приостанавливали деятельность», или уходили с рынка, или так и не смогли перестроиться на работу в новых условиях. Отечественные компании были вынуждены искать новых поставщиков компонентов, материалов, оборудования, пересобирать цепочки поставок и переизобретать собственную продукцию.
Большинство машиностроителей, тем не менее, смогли найти ответы на эти вызовы, восстановить объемы производства и перейти от повестки выживания к повестке развития бизнеса – увеличению мощностей, развитию продуктовой линейки, совершенствованию операционных практик. В 2023 году рост металлопотребления в отрасли составит 13%, в следующем году прогнозируется дальнейшее увеличение.
Так, в 2022 году крупный производитель кранов-манипуляторов и другой техники специального назначения ПАЛФИНГЕР СНГ прошел несколько этапов изменений. Были переформатированы цепочки поставок – более 50% закупаемых сырья и материалов теперь российского производства, а оставшаяся часть импортируется из «дружественных» стран. Активно развивается промышленная кооперация, растет выпуск крано-манипуляторных установок, сортиментовозов, ломовозов, крюковых погрузчиков. В 2023 году объем производства уже вернулся к уровню 2021 года, на следующий год в планах увеличение на 20%.В соответствии с запросами потребителей увеличиваются объемы выпуска встраиваемой бытовой техники российского производства. Компания «Газпром бытовые системы» планирует увеличить загрузку Чайковского филиала до 200-250 тыс. единиц техники в год.
Расширяется технологическое сотрудничество Российской Федерации и Республики Беларусь. Компания БЕЛАЗ попала под санкции еще в 2021 году, лишившись возможности использовать более 1 500 наименований комплектующих. Более полугода специалисты компании осуществляли поиск, внедрение и замещение комплектующих, что на фоне ухода традиционных конкурентов с отечественного рынка позволило БЕЛАЗ закончить 2022 год с рекордными показателями и продолжить рост в 2023 году. Кроме того, в настоящее время БЕЛАЗ активно развивает производство техники, использующей альтернативные виды топлива – электричество, газ и даже водород.
«Северсталь» решает задачи импортозамещения в тесной кооперации с клиентами из машиностроительной отрасли. Расширяется ассортимент и повышается качество высокопрочных и износостойких марок стали. Востребованы и дополнительные сервисы компании – совместный инжиниринг, аутсорсинг заготовительных производств, ставший возможным с развитием сети сервисных металлоцентров «Северстали», организация поставок металлопроката с использованием буферных складов, расположенных в непосредственной близости от потребителей.
",импортозамещение;машиностроение;интервью;Металл-Экспо;потребление;Потребители - машиностроение;СМЦ;инжиниринг;telegram;Северсталь,2023-11-14T15:17,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155185,Ижсталь удостоена награды Международной промышленной выставки,"Завод «Ижсталь» (входит в Группу «Мечел») завоевал серебряную медаль крупнейшей на постсоветском пространстве металлургической выставки «Металл-Экспо’2023», которая прошла в Москве.
Одной из главных наград выставки отмечен проект по усовершенствованию технологии производства подшипниковых марок стали, который специалисты завода реализовали совместно с «ЦНИИчермет им. И.П. Бардина».
Это шестая медаль «Металл-Экспо», полученная заводом за последние 8 лет.
«Металл-Экспо» – крупнейшая в России выставка достижений металлургической отрасли, на которой было представлено все многообразие продукции черной и цветной металлургии, современного металлургического оборудования и технологий. В ней приняли участие 815 ведущих металлургических компаний. Выставку посетили более 30 тысяч потребителей металлопродукции из стройиндустрии, машиностроения, топливно-энергетического комплекса, представителей транспортных, логистических и металлоторговых компаний.",Ижсталь;Металл-Экспо;Мечел;золотые и серебряные медали,2023-11-14T15:03,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155181,В октябре поставки чугуна из России на экспорт снизились,"Поставки чугуна из России и Донбасса на экспорт снизились в октябре. По итогам октября, цены на чугун от экспортеров из черноморского региона выросли по сравнению с прошлым месяцем на 5 $/т, до 354 $/т FOB,сообщает компания Транслом.
Однако, в течение месяца цены на российский чугун постепенно ослабевали. Низкий спрос на сырье на основных рынках сбыта и снижение конкурентоспособности из-за введения эскортной пошлины на сталь из России  оказывали негативнее влияние на цены на чугун.
В течение месяца в Турции деловая активность была низкой, новых контрактов на поставку чугуна из Донбасса не отмечалось. В конце месяца после снижения цен на импортный лом до 350 $/т CFR Турция, цены на российский чугун оставались в диапазоне 360-370 $/т CFR и не соответствовали ожиданиям рынка.
Контракты на поставку чугуна из Черного моря в Европу (Италию или Испанию) отмечались по 385-395 $/т CFR (355 $/т FOB). А сырье, с предприятия, находящегося под санкциями, было реализовано по 365-370 $/т CFR или 340 $/т FOB Чёрное море. В Европе спрос на российский чугун был ограниченным и в конце месяца рабочие котировки снизились на 5 $/т, до 380-390 $/т CFR или без учета фрахта — 350-360 $/т FOB. Предложения российских производителей чугуна было намного выше рынка — по 380-400 $/т FOB.",Цены;чугун;Экспорт,2023-11-14T14:46,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155176,Награждены лауреаты премии академика И.П. Бардина,"В Череповце в 41-й раз состоялась торжественная церемония награждения лауреатов премии академика И.П. Бардина.
Премия проводится ежегоднов честь дня рождения великого академика и выдающегося металлурга.
В этом году победителями премии стали 10 работ, авторами которых стали коллеги из разных подразделений комбината в трех номинациях:
1. За «Самое инновационное решение»;2. За освоение производственных, технических и экономических разработок;3. За достижения в области улучшения условий труда и производственного быта, улучшение экологической обстановки.",ЦНИИчермет им. И.П. Бардина;Северсталь,2023-11-14T14:02,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155175,ЕВРАЗ участвует в Международном чемпионате высокотехнологичных профессий «Хайтек»,"Сотрудники уральских и сибирских предприятий ЕВРАЗа принимают участие в Международном чемпионате высокотехнологичных профессий «Хайтек». Он проходит с 14 по 17 ноября  в Екатеринбурге. В команде ЕВРАЗа – 53 участника и 46 экспертов.
Работники компании участвуют в чемпионате в десятый раз. В этом году соревноваться будут в 12 компетенциях: «Промышленная автоматика», «Реверсивный инжиниринг и аддитивное производство», «Инженерное проектирование», «Охрана окружающей среды», «Инженерный дизайн CAD», «Лабораторный химический анализ», «Мехатроника», «Неразрушающий контроль», «Слесарная работа с металлом», «Сварочные технологии», «Электромонтаж», «Охрана труда». Сотрудники ЕВРАЗа также поборются за кубок по рационализации и производительности в двух направлениях: «Инженерное мышление. Каракури» и «Теория решения изобретательских задач ТРИЗ».
По инициативе ЕВРАЗа на чемпионат приедут школьники инженерных классов Нижнего Тагила и Качканара, для них компания проведет тематический квиз о деятельности ЕВРАЗа и мастер-класс.  Также в рамках чемпионата состоится диалог школьников с руководителями компании «100 вопросов взрослому». Участники разговора смогут обсудить профессиональные и личные темы с Вице-президентом по персоналу Еленой Самсоновой, Вице-президентом, руководителем дивизиона «Урал» Денисом Новоженовым, директором по транспорту и логистике ЕВРАЗ ЗСМК Натальей Ивановой.
Стенд ЕВРАЗа на чемпионате открыт для посещения. Здесь можно потренироваться на VR-тренажерах, разгадать ребусы, сгенерированные нейросетью, сделать памятный портрет по фото при участии робота. И, конечно, познакомиться со спецификой работы компании, узнать возможности для трудоустройства и карьерного роста.
Международный чемпионат высокотехнологичных профессий «Хайтек-2023» – масштабное соревнование по профессиональному мастерству среди специалистов крупнейших отечественных предприятий. Организатором состязаний выступает Агентство развития навыков и профессий при поддержке Министерства промышленности и торговли РФ, Министерства экономического развития РФ, правительства Свердловской области, Агентства стратегических инициатив по продвижению новых проектов, крупнейших холдингов и корпораций.",Евраз;кадры;персонал,2023-11-14T13:53,14 ноября 2023 г.
https://www.metalinfo.ru/ru/news/155166,ПМХ завоевал престижные награды на выставке «Металл-Экспо'2023»,"В рамках крупнейшей отраслевой выставки прошли многочисленные конкурсы, в которых приняли участие десятки компаний из металлургии, металлоторговли и смежных отраслей.
Главный успех - гран-при конкурса «Лучший интернет-проект 2023 года». Эту награду завоевал новый сайт Промышленно-металлургического холдинга, запущенный в текущем году. Он также стал лауреатом в категории «Мобильность».
Фильм о 70-летии КМАрудыотмечен за «Лучшую дикторскую работу»
Газета «Новотульский металлург» признана «Лучшим изданием металлургических и метизных заводов».
За освоение технологии производства высокоуглеродистой катанки из стали марки 80 для изготовления металлокорда дипломом лауреата выставки отмечены сотрудники «Промсорт-Тула».
За освоение производства электродов из низкоуглеродистой сварочной катанки сотрудники Промсорт-Тула отмечены серебряной медалью выставки",ПМХ;Металл-Экспо;Конкурсы;Промышленно-Металлургический холдинг;Промсорт;золотые и серебряные медали,2023-11-14T13:05,14 ноября 2023 г.
