Ссылка,Заголовок,Текст,Темы,Дата,Время
https://www.metalinfo.ru/ru/news/156707,В ЭСПЦ Уральской Стали подготовили к запуску миксерное отделение (видео),"В электросталеплавильном цехе (ЭСПЦ) Уральской Стали подготовили к запуску миксерное отделениеНа его возведение ушло меньше года.
Агрегат емкостью 1300 тонн предназначен для временного хранения, поддержания температуры и усреднения химсостава чугуна.
Имеет мощную систему газоочистки.
Миксер поможет металлургам нарастить объемы выплавки стали, снизив зависимость при планировании загрузки печей.",Уральская сталь;модернизация производства,2023-12-27T14:03,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156706,На «Карельском окатыше» собственными силами собирают самосвалы БелАЗ (видео),"Белорусская техника постепенно заместит парк самосвалов тех производителей, которые в 2022 году ушли с российского рынка.
БелАЗы на комбинат везут разобранными на поездах.
",Карельский окатыш,2023-12-27T13:00,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156711,Наши главные праздники еще впереди. Российский и мировой рынок листового проката: 20-26 декабря,"Основными задачами торговых домов и независимых дистрибьюторов на зиму станут, очевидно, постепенная ликвидация избыточных складских запасов проката и попытка повышения спотовых цен, которые сейчас в ряде сегментов находятся ниже уровня первичного рынка. Важным сигналом стало прекращение игры на понижение на рынке сварных труб. Минимальная граница предложений со стороны ведущих игроков подскочила вверх.
На мировом рынке существенных изменений в последнее время не происходило. Европейские металлургические компании сделали заявки на повышение в первом квартале 2024 г. и ждут ответной реакции со стороны потребителей, которые, в свою очередь, рассчитывают на понижение к весне. В Китае при общей волатильности сохраняется относительно постоянный уровень экспортных котировок. Однако дороговизна сырья может сдвинуть их вверх.
С полным текстом обзора Вы можете ознакомиться поссылке.
Приглашаем всех принять участие в новыхвыставкахиконференциях, которые состоятся в 2024 г.! Программа следующего года начнется 15-16 февраля в Сочи, где будет проведена конференция ""Региональная металлоторговля России"". Москва 14 и 15 марта примет конференцию ""Оцинкованный и окрашенный прокат: тенденции производства и потребления"". А на конференцию ""Рынок металлов Центральной Азии и Закавказья"" мы приглашаем 11-12 апреля в солнечный Баку!",Цены;Российский рынок металлов;листовой прокат;Прогнозы;сварные трубы;Мировой рынок стали,2023-12-27T12:22,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156709,СинТЗ - дипломант национальной премии в области качества,"Синарский трубный завод (СинТЗ), входящий в Трубную Металлургическую Компанию (ТМК), в 2023 году стал дипломантом Премии Правительства Российской Федерации в области качества среди организаций с численностью работающих свыше 1000 человек.
Всестороннюю оценку деятельности предприятий-участников конкурса проводили профессиональные эксперты в области эффективности и управления. Специалисты учитывали такие критерии как лидерство, политика и стратегия качества, политика в отношении персонала, взаимодействие с партнерами и поставщиками, управление технологиями и информацией, условия производства, поставки и обслуживания продукции, клиентоориентированность, качество услуг и ключевые результаты для общества, персонала и потребителей.
«ТМК постоянно совершенствует корпоративную систему менеджмента качества и применяет на предприятиях лучшие практики, чтобы соответствовать самым строгим требованиям заказчиков. СинТЗ активно участвует в этой работе. На заводе проводится модернизация производства, внедряются новые технологии, идет цифровизация бизнес-процессов. На высоком уровне организованы заводские системы менеджмента качества, технического контроля и контроля технологической дисциплины. Признание на всероссийском уровне послужит для коллектива дополнительной мотивацией к развитию, станет очередным шагом по усилению конкурентоспособности продукции», – сказал директор по качеству ТМК Анатолий Сычёв.
Конкурс нацелен на повышение эффективности внутренних процессов на предприятиях, способствует внедрению высоких стандартов качества, применению глобальных трендов в области устойчивого развития и цифровой трансформации. Предприятия ТМК неоднократно становились обладателями премии. Лауреатом 2022 года признан Таганрогский металлургический завод (ТАГМЕТ), в предыдущие годы победу одерживали Волжский (ВТЗ) и Северский (СТЗ) трубные заводы.
",СинТЗ;ТМК,2023-12-27T12:06,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156705,На ЧерМК заменили ленточный конвейер в углеподготовительном цехе коксоаглодоменного производства (видео),"Не соответствует требованиям – такой вердикт вынесли конвейеру, который работал в углеподготовительном цехе с 1979 года. Опасения вызывало состояние ограждений, датчиков, аварийных выключателей и других элементов.",ЧерМК,2023-12-27T12:06,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156703,Экологические проекты Распадской угольной компании отмечены наградами,"В рамках регионального конкурса «Дни защиты от экологической опасности – 2023» за активную экологическую политику Распадская угольная компания (РУК) отмечена дипломом первой степени, а Томусинское погрузочно-транспортное управление РУК признано лучшим в областной номинации среди предприятий Кузбасса.
Торжественная церемония состоялась в Междуреченске. Жюри отметило, что компания большое внимание уделяет техническому перевооружению очистных сооружений, мероприятиям по пылеподавлению на угольных складах и технологических дорогах, утилизации метана, рекультивации территорий. К примеру, в этом году на разрезе «Распадский» был создан уникальный экополигон, а на шахте «Распадская» после полного технического перевооружения запустили в работу очистные сооружения хозяйственно-бытовых стоков.
Распадская угольная компания также отмечена за активное участие во всероссийской акции «Соберем. Сдадим. Переработаем». Ежегодно сотрудники РУК организуют субботники, высаживают деревья и кустарники в городах Кузбасса и на территориях предприятий, очищают и благоустраивают родники. Например, железнодорожники Томусинского погрузочно-транспортного управления много лет поддерживают порядок на роднике в междуреченском поселке Сыркаши, организуют различные экологические акции вместе со школьниками города.
Ежегодно Распадская угольная компания выпускает в реки Сибири мальков ценных пород рыб. Так, в 2023 году выпущено более 100 тыс. мальков хариуса, нельмы, тайменя и стерляди.
Еще одна добрая традиция – сотрудничество с экоцентром заповедника «Кузнецкий Алатау». В этом году Распадская угольная компания взяла под опеку семейство благородных оленей – пару маралов, выделив средства на их содержание. Сотрудники компании часто навещают своих подопечных – помогают благоустраивать вольер, привозят специальные корма и витамины. В следующем году РУК планирует усилить поддержку заповедника. Для этого будет разработан ряд мероприятий, направленных на сохранение биоразнообразия.
В Распадской угольной компании реализуется масштабная экологическая стратегия, разработанная до 2030 года. Ежегодные общие инвестиции составляют более 850 млн рублей.
",Распадская;Экология,2023-12-27T11:50,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156695,Конструктора ЦНИИчермет получили спецприз за 3D-моделирование кристаллизатора МНЛЗ,"Сотрудники Научно-инжинирингового центра ЦНИИчермет им. И.П. Бардина приняли участие в XXI Конкурсе асов 3D-моделирования и получили специальный приз экспертной комиссии – за создание 3D-модели кристаллизатора МНЛЗ.
Заявленная на конкурс модель МНЛЗ предназначена для первичного формирования корки слитка и придания геометрических параметров непрерывнолитой заготовке путем охлаждения жидкой стали, поступающей из промежуточного ковша.
Для построения модели использовали несколько приложений для КОМПАС-3D: Валы и механические передачи 3D; Механика: Пружины и Стандартные Изделия: Крепеж для КОМПАС. В своей работе коллеги задействовали 5312 компонентов и 3769 библиотечных компонентов и состязались с другими конкурсантами в номинации «Машиностроение» от 5000 деталей».",ЦНИИчермет им. И.П. Бардина,2023-12-27T09:10,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156689,СинТЗ победил в региональном этапе конкурса социальной эффективности,"Синарский трубный завод (СинТЗ), входящий в Трубную Металлургическую Компанию (ТМК), признан одним из победителей регионального этапа Всероссийского конкурса «Российская организация высокой социальной эффективности».
На церемонии награждения, которая состоялась в Екатеринбурге в рамках заседания Свердловской областной трехсторонней комиссии по регулированию социально-трудовых отношений, директору по управлению персоналом СинТЗ Сергею Лопаревичу был торжественно вручен почетный диплом Департамента по труду и занятости населения Свердловской области.
Организаторы конкурса особо отметили содействие СинТЗ обеспечению занятости населения, а также ранее присужденное третье место по итогам всероссийского конкурса «За развитие кадрового потенциала в организациях производственной сферы».
«СинТЗ активно готовит кадры новой формации, проводит большую профориентационную работу, тесно сотрудничает с подшефными школами и профильными учебными заведениями города. Поэтому многие из выпускников колледжей приходят трудоустраиваться именно на Синарский трубный. В свою очередь, сотрудникам предприятия предоставляются широкие возможности по повышению профессионального уровня и квалификации благодаря инструментам Корпоративного университета ТМК2U и в сотрудничестве с внешними образовательными учреждениями. Создание развивающей среды в контуре ТМК и в регионах присутствия – один из приоритетов социальной политики компании», – подчеркнул директор по управлению персоналом СинТЗ Сергей Лопаревич.
",Синарский трубный завод;ТМК,2023-12-27T08:10,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156678,На ЕВРАЗ ЗСМК купили установку для раскроя металла,"Раньше детали для сталеразливочных ковшей изготавливали вручную. Теперь — на новом оборудовании под управлением электрогазосварщиков. Производительность станка — 120 деталей в месяц.
Преимущества установки:- Вырезает запчасти для сменных инструментов любой сложности.- Легко справляется с раскроем листового металла.- Полученные изделия не требуют дополнительной мехобработки.- Вырезает детали быстро. Электрогазосварщик тратил на ту же работу от 30 минут до нескольких часов, установка — 1—15 минут.- Информация о раскрое простых деталей загружается в единую базу данных. А чертежи для сложных запчастей вносят в программу установки.Оборудование установили по программе трансформации рабочих мест. Она поможет освободить сотрудников от тяжелого физического труда и рутины, сделать процессы безопаснее.",ЕВРАЗ ЗСМК,2023-12-27T07:34,27 декабря 2023 г.
https://www.metalinfo.ru/ru/news/156676,Новотроицкий политехнический колледж и Уральская Сталь провели профессиональные пробы (видео),"Второй год подряд Уральская Сталь и Новотроицкий политехнический колледж предлагают школьникам города принять участие в занимательной игре-конкурсе «Город мастеров». Ученики 7 и 9 классов получают возможность примерить на себя металлургические профессии и оценить условия для учебы в базовом учебном заведении комбината.
",Уральская сталь,2023-12-27T06:57,27 декабря 2023 г.
